product_id,marketplace_id,product_title,title_desc,product_price,list_price,manufacturer,upc,model_name,product_dimensions,product_weight,customer_ratings,average_rating,listing_url,image_url,seller_name,seller_url
B07CL6X8SZ,2,The Honest Company Plant-Based Hand Sanitizer Spray ,Kills 99.9% of Germs,15.56,,,,,,,"2,809",4.1 out of 5 stars,https://www.amazon.com/dp/B07CL6X8SZ,https://m.media-amazon.com/images/I/310ruC39OYL.jpg,SENSATION,/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A2Y9759Y60YYXD&asin=B07CL6X8SZ&ref_=dp_merchant_link
B0BJYL9L9K,2,The Honest Company Clean Conscious Diapers ,Plant-Based,29.99,,,,,,,73,4.5 out of 5 stars,https://www.amazon.com/dp/B0BJYL9L9K,https://m.media-amazon.com/images/I/8170baX62SL.jpg,,
B00PZAS6K6,2,The Honest Company Love the Bump Prenatal Once Daily Supplement ,NSF-Certified,20.29,,,,,,,"1,397",4.4 out of 5 stars,https://www.amazon.com/dp/B00PZAS6K6,https://m.media-amazon.com/images/I/316RKOsFP7L.jpg,,
B0BDZG8BCT,2,The Honest Company Diaper Cake ,Clean Conscious Diapers,44.82,,,,,,,240,4.8 out of 5 stars,https://www.amazon.com/dp/B0BDZG8BCT,https://m.media-amazon.com/images/I/71NClmtGq4L.jpg,,
B0BJZB8JDZ,2,The Honest Company Clean Conscious Diapers ,Plant-Based,29.99,,,,,,,51,4.9 out of 5 stars,https://www.amazon.com/dp/B0BJZB8JDZ,https://m.media-amazon.com/images/I/81ysr64KBLL.jpg,,
B083ZSNZYQ,2,Honest Beauty CCC Clean Corrective with Vitamin C Tinted Moisturizer ,Mineral SPF 30,21.50,26.99,,,,,,"3,597",4.1 out of 5 stars,https://www.amazon.com/dp/B083ZSNZYQ,https://m.media-amazon.com/images/I/211ije1pyfL.jpg,Cheapthrills4u,/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A11CKVLX5S1DRF&asin=B083ZSNZYQ&ref_=dp_merchant_link
B0BFPGH83H,2,The Honest Company Conditioning Hair Detangler ,Leave-in Conditioner + Fortifying Spray,5.99,,,,,,,827,4.6 out of 5 stars,https://www.amazon.com/dp/B0BFPGH83H,https://m.media-amazon.com/images/I/31+z5Ms8VHL.jpg,,
B07DTQSYMS,2,The Honest Company 2-in-1 Cleansing Shampoo + Body Wash ,Gentle for Baby,10.97,,,,,,,"2,864",4.7 out of 5 stars,https://www.amazon.com/dp/B07DTQSYMS,https://m.media-amazon.com/images/I/317TgZpF1TL.jpg,,
B097KMD2GF,2,The Honest Company Clean Conscious Wipes ,99% Water,18.99,,,,,,,"1,012",4.8 out of 5 stars,https://www.amazon.com/dp/B097KMD2GF,https://m.media-amazon.com/images/I/41RmaFHclgL.jpg,,
B07GT3KL27,2,The Honest Company Clean Conscious Diapers ,Plant-Based,29.97,,,,,,,"39,874",4.6 out of 5 stars,https://www.amazon.com/dp/B07GT3KL27,https://m.media-amazon.com/images/I/81AWmzIARzL.jpg,,
B08PXS6FKC,2,The Honest Company Honest Mama Rock The Bump Body Butter ,Moisturizing Stretch Mark Cream,13.49,19.99,,,,,,737,4.5 out of 5 stars,https://www.amazon.com/dp/B08PXS6FKC,https://m.media-amazon.com/images/I/21j4jK4d-gL.jpg,Joeys palace,/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A1JH6DMA7A9ZIB&asin=B08PXS6FKC&ref_=dp_merchant_link
B08ZKS96ZF,2,The Honest Company Clean Conscious Training Pants ,Plant-Based,26.06,,,,,,,496,4.2 out of 5 stars,https://www.amazon.com/dp/B08ZKS96ZF,https://m.media-amazon.com/images/I/51-kwyctfYL.jpg,,
B0BJYNDZR2,2,The Honest Company Clean Conscious Diapers ,Plant-Based,29.99,,,,,,,55,4.7 out of 5 stars,https://www.amazon.com/dp/B0BJYNDZR2,https://m.media-amazon.com/images/I/71ImJcYgKXL.jpg,,
